"protein","organism","source","abbrv","chains","Ala","Cys","Asp","Glu","Phe","Gly","His","Ile","Lys","Leu","Met","Asn","Pro","Gln","Arg","Ser","Thr","Val","Trp","Tyr"
"ABCA9","HUMAN",NA,"Q8IUA7",1,88,28,71,101,108,98,35,119,97,205,47,58,62,67,66,122,82,98,23,49
"ABCAA","HUMAN",NA,"Q8WWZ4",1,77,31,65,107,100,86,33,124,100,187,48,59,57,54,58,116,82,90,23,46
"ABCAB","HUMAN",NA,"Q4W5N1",1,10,3,3,13,5,10,4,5,10,12,4,9,9,10,12,9,12,13,0,3
"ABCAC","HUMAN",NA,"Q86UK0",1,132,41,113,136,139,135,56,177,152,318,70,136,112,102,102,233,162,152,29,98
"ABCAD","HUMAN",NA,"Q86UQ4",1,234,83,226,304,313,212,143,318,288,710,119,295,170,245,160,452,290,295,81,120
"ABCB5","HUMAN",NA,"Q2M3G0",1,80,7,35,53,36,54,17,64,54,79,23,33,21,38,38,55,46,52,4,23
"ABCB6","HUMAN",NA,"Q9NP58",1,72,10,29,43,36,69,10,44,19,115,16,26,29,44,60,54,51,66,22,27
"ABCB7","HUMAN",NA,"O75027",1,74,5,31,34,30,60,20,44,42,80,19,33,23,29,40,52,43,60,10,23
"ABCB8","HUMAN",NA,"Q9NUT2",1,67,15,19,41,31,69,18,21,21,100,18,15,34,34,54,51,41,65,9,12
"ABCB9","HUMAN",NA,"Q9NP78",1,67,8,26,37,39,57,17,43,26,91,19,24,26,34,39,60,43,73,10,27
"ABCBA","HUMAN",NA,"Q9NRK6",1,84,7,21,36,31,76,6,36,27,91,15,23,44,19,56,60,29,50,11,16
"ABCBB","HUMAN",NA,"O95342",1,113,20,66,77,77,101,16,105,66,112,36,47,38,65,69,97,74,91,13,38
"ABCC8","HUMAN",NA,"Q09428",1,128,28,66,81,81,84,38,112,66,212,36,50,61,71,85,114,92,114,23,39
"ABCC9","HUMAN",NA,"O60706",1,107,25,66,84,74,85,34,114,79,205,44,75,50,54,69,110,105,98,25,46
"ABCCB","HUMAN",NA,"Q96J66",1,89,29,47,78,70,91,31,103,65,173,41,46,51,58,69,112,75,101,17,36
"ABCCD","HUMAN",NA,"Q9NSE7",1,16,10,6,11,17,14,3,15,22,28,4,12,11,14,13,33,13,18,4,10
"ABCD1","HUMAN",NA,"P33897",1,80,9,24,51,23,55,17,32,28,94,17,13,35,36,59,47,29,57,12,27
"ABCD2","HUMAN",NA,"Q9UBJ2",1,63,10,32,45,23,46,21,54,57,77,24,19,27,26,35,48,43,47,11,32
"ABCD3","HUMAN",NA,"P28288",1,32,9,28,38,32,50,17,41,43,82,20,26,21,23,46,39,29,46,5,32
"ABCD4","HUMAN",NA,"O14678",1,29,8,30,32,32,44,10,32,23,92,14,13,25,32,34,47,37,38,10,24
"ABCE1","HUMAN",NA,"P61221",1,37,17,36,37,24,36,9,44,53,57,15,23,31,24,29,30,30,45,2,20
"ABCF1","HUMAN",NA,"Q8NE71",1,62,8,46,105,23,57,14,30,101,79,15,28,43,57,45,35,33,41,5,18
"ABCF2","HUMAN",NA,"Q9UG63",1,41,10,34,56,17,36,25,32,54,73,24,23,27,25,34,26,32,31,7,16
"ABCF3","HUMAN",NA,"Q9NUQ8",1,58,7,40,62,27,49,15,29,35,88,13,23,26,37,57,49,25,46,5,18
"ABCG1","HUMAN",NA,"P45844",1,47,17,29,35,38,49,13,33,31,86,28,21,24,20,36,59,32,49,6,25
"ABCG2","HUMAN",NA,"Q9UNQ0",1,47,12,21,30,42,48,10,45,40,77,19,34,24,20,22,56,38,43,5,22
"ABCG4","HUMAN",NA,"Q9H172",1,48,19,18,37,38,43,13,31,31,87,26,15,34,18,31,44,38,48,4,23
"ABCG5","HUMAN",NA,"Q9H222",1,37,13,21,27,37,46,13,40,24,84,20,24,27,29,38,55,38,54,5,19
"ABCG8","HUMAN",NA,"Q9H221",1,46,14,31,26,36,46,11,40,23,90,21,21,33,33,40,54,35,36,11,26
"ABD12","HUMAN",NA,"Q8N2K0",1,33,8,22,20,20,29,16,22,21,40,4,11,26,10,28,24,14,24,9,17
"ABEC1","HUMAN",NA,"P41238",1,8,8,7,13,11,9,12,15,8,23,7,9,17,9,19,18,12,10,12,9
"ABEC2","HUMAN",NA,"Q9Y235",1,24,4,9,29,14,10,2,10,17,22,3,10,10,12,9,9,7,11,4,8
"ABEC4","HUMAN",NA,"Q8WW27",1,19,7,10,21,19,21,14,22,18,33,10,23,28,15,15,33,20,17,4,18
"ABH15","HUMAN",NA,"Q6UXT9",1,42,15,21,30,22,44,14,12,6,66,1,6,36,9,46,35,16,25,11,11
"ABHD1","HUMAN",NA,"Q96SE0",1,37,9,20,16,18,22,10,18,7,60,2,11,26,29,22,26,24,25,7,16
"ABHD2","HUMAN",NA,"P08910",1,26,14,20,26,19,25,13,18,23,49,16,17,22,17,18,24,22,30,5,21
"ABHD3","HUMAN",NA,"Q8WU67",1,21,9,17,19,21,29,14,17,16,46,14,15,20,14,18,36,27,30,6,20
"ABHD4","HUMAN",NA,"Q8TB40",1,21,3,21,17,16,23,9,19,14,28,12,11,25,12,24,27,18,23,11,8
"ABHD5","HUMAN",NA,"Q8WTS1",1,23,8,18,23,16,29,9,20,18,34,7,14,24,8,19,23,17,19,9,11
"ABHD6","HUMAN",NA,"Q9BV23",1,17,8,18,13,14,19,13,19,21,38,12,12,16,18,15,25,10,31,5,13
"ABHD8","HUMAN",NA,"Q96I13",1,45,11,18,29,19,42,14,14,19,47,10,10,35,10,25,30,14,33,4,10
"ABHDA","HUMAN",NA,"Q9NUJ1",1,26,6,18,13,7,20,10,20,20,34,8,8,18,7,16,24,10,25,8,8
"ABHDB","HUMAN",NA,"Q8NFV4",1,30,1,15,12,12,24,13,13,5,39,10,8,23,18,26,23,11,24,4,4
"ABHDD","HUMAN",NA,"Q7L211",1,16,4,11,16,18,19,9,30,15,46,12,14,19,8,16,31,15,15,7,16
"ABHEA","HUMAN",NA,"Q9BUJ0",1,22,4,6,11,9,22,14,5,5,50,4,9,20,14,15,17,13,20,4,7
"ABHEB","HUMAN",NA,"Q96IU4",1,24,2,7,10,9,21,7,9,6,27,4,4,18,13,7,14,8,13,2,5
"ABI1","HUMAN",NA,"Q8IZP0",1,37,2,25,24,5,33,10,32,21,28,11,27,68,22,26,46,38,28,3,22
"ABI2","HUMAN",NA,"Q9NYB9",1,37,1,20,32,9,32,9,23,17,28,12,25,70,19,28,55,36,34,3,23
"ABI3","HUMAN",NA,"Q9P2A4",1,34,6,16,26,9,29,5,8,10,40,6,8,52,15,20,26,22,23,2,9
"ABL1","HUMAN",NA,"P00519",1,97,14,42,90,29,88,24,33,82,96,18,40,90,33,64,120,65,62,13,30
"ABL2","HUMAN",NA,"P42684",1,98,18,48,82,34,97,26,34,75,100,23,42,93,45,61,112,74,74,13,33
"ABLM1","HUMAN",NA,"O14639",1,38,33,40,49,28,56,29,32,52,53,18,21,61,30,59,70,42,32,4,31
"ABLM2","HUMAN",NA,"Q6H8Q1",1,37,30,43,30,19,48,18,23,37,45,9,14,39,24,43,69,25,26,5,27
"ABLM3","HUMAN",NA,"O94929",1,31,30,32,40,21,44,27,33,39,42,13,18,43,28,52,81,35,25,6,43
"ABP1","HUMAN",NA,"P19801",1,48,7,32,43,42,55,36,22,24,69,13,28,62,30,44,45,46,53,18,34
"ABP3L","HUMAN",NA,"A8MXG8",1,34,13,12,10,8,33,7,5,6,38,5,3,22,7,25,24,11,19,3,3
"ABRA","HUMAN",NA,"Q8N0Z2",1,23,4,21,35,7,32,13,16,28,22,9,8,24,22,32,27,19,23,8,8
"ABR","HUMAN",NA,"Q12979",1,44,10,49,69,36,39,22,45,72,95,21,30,47,39,36,68,47,55,7,28
"ABT1","HUMAN",NA,"Q9ULW3",1,34,1,11,29,12,18,6,4,16,20,3,4,15,12,36,16,11,13,4,7
"ABTB1","HUMAN",NA,"Q969K4",1,42,21,40,34,20,25,12,12,18,59,7,6,23,13,37,26,17,42,5,19
"ABTB2","HUMAN",NA,"Q8N961",1,71,15,42,59,26,54,31,36,23,102,34,29,40,38,50,76,39,41,7,26
"ACACA","HUMAN",NA,"Q13085",1,146,30,128,164,96,143,63,145,108,218,75,105,113,103,145,160,109,188,27,80
"ACACB","HUMAN",NA,"O00763",1,170,35,125,177,102,159,67,155,121,237,71,91,131,106,145,165,121,174,29,77
"ACAD8","HUMAN",NA,"Q9UKU7",1,41,15,17,23,18,41,8,21,19,37,14,14,13,20,24,31,18,27,4,10
"ACAD9","HUMAN",NA,"Q9H845",1,48,11,25,48,29,51,11,40,39,70,15,24,17,20,37,39,40,39,2,16
"ACADL","HUMAN",NA,"P28330",1,41,7,15,35,17,39,17,31,30,34,11,13,14,16,21,29,15,26,7,12
"ACADM","HUMAN",NA,"P11310",1,48,8,18,32,18,41,5,28,29,27,13,16,15,20,26,14,22,21,5,15
"ACADS","HUMAN",NA,"P16219",1,62,6,16,25,13,35,6,26,22,43,16,10,17,17,21,25,22,15,6,9
"ACADV","HUMAN",NA,"P49748",1,69,7,22,44,31,72,11,29,40,68,21,19,26,28,34,43,32,44,5,10
"ACAM","HUMAN",NA,"Q9H6B4",1,23,6,11,33,4,25,8,14,21,40,4,12,19,15,25,41,25,29,4,14
"ACAP1","HUMAN",NA,"Q15027",1,74,16,35,59,22,59,23,23,34,89,13,18,38,36,61,52,29,42,8,9
"ACAP2","HUMAN",NA,"Q15057",1,57,17,47,65,33,39,15,31,65,73,18,39,22,49,42,67,28,47,6,18
"ACAP3","HUMAN",NA,"Q96P50",1,85,23,55,67,30,46,17,22,43,88,13,14,32,47,63,77,28,62,9,13
"ACATN","HUMAN",NA,"O00400",1,37,9,25,19,34,42,6,27,28,79,10,18,29,18,16,39,35,43,13,22
"ACBD4","HUMAN",NA,"Q8NC06",1,16,12,10,24,8,20,3,6,11,18,8,4,30,12,23,21,9,16,7,10
"ACBD5","HUMAN",NA,"Q5T8D3",1,25,8,32,50,17,47,13,23,32,33,18,24,22,32,29,49,26,30,12,12
"ACBD6","HUMAN",NA,"Q9BR61",1,23,8,18,27,9,22,9,13,20,26,2,11,12,14,9,19,13,16,4,7
"ACBD7","HUMAN",NA,"Q8N6N7",1,12,1,8,7,1,7,0,6,12,10,2,2,2,2,3,3,2,2,2,4
"ACBG1","HUMAN",NA,"Q96GR2",1,56,15,34,53,22,52,12,43,40,69,25,24,37,38,36,41,43,42,13,29
"ACBG2","HUMAN",NA,"Q5FVE4",1,40,11,24,42,25,53,17,51,58,68,22,33,26,30,16,39,41,39,11,20
"ACBP","HUMAN",NA,"P07108",1,8,0,5,11,3,6,2,4,13,5,4,3,2,2,2,3,5,3,2,4
"ACCN1","HUMAN",NA,"Q16515",1,25,16,23,45,27,34,15,27,29,59,12,19,25,21,15,32,34,30,3,21
"ACCN2","HUMAN",NA,"P78348",1,38,22,31,42,30,34,15,24,32,52,13,17,23,22,25,28,24,29,3,24
"ACCN3","HUMAN",NA,"Q9UHC3",1,43,19,22,30,21,38,15,17,11,57,16,17,46,23,39,40,27,26,5,19
"ACCN4","HUMAN",NA,"Q96FT7",1,65,19,23,42,21,67,21,21,17,72,12,15,50,28,51,49,28,23,5,18
"ACCN5","HUMAN",NA,"Q9NY37",1,21,18,14,31,35,27,15,36,37,48,4,28,22,24,15,41,29,35,7,18
"ACD10","HUMAN",NA,"Q6JQN1",1,89,20,42,72,43,70,29,49,47,117,30,27,73,43,73,65,54,67,18,31
"ACD11","HUMAN",NA,"Q709F0",1,62,14,30,48,34,54,24,54,47,75,19,31,37,41,36,53,38,47,12,24
"ACDSB","HUMAN",NA,"P45954",1,38,6,15,31,18,38,9,31,29,42,11,16,14,20,15,30,27,22,3,17
"ACD","HUMAN",NA,"Q96AP0",1,52,17,20,33,9,44,14,7,10,64,9,6,67,27,38,59,29,27,7,5
"ACE2","HUMAN",NA,"Q9BYF1",1,51,8,43,56,39,43,16,40,47,76,27,54,37,38,31,54,39,50,23,33
"ACER1","HUMAN",NA,"Q8TDN7",1,11,5,8,11,20,11,7,21,5,32,11,8,12,7,13,24,11,20,10,17
"ACER2","HUMAN",NA,"Q5QJU3",1,23,15,8,9,21,13,4,19,10,35,8,11,13,5,9,17,11,22,12,10
"ACER3","HUMAN",NA,"Q9NUN7",1,8,7,5,11,20,15,7,22,11,35,10,8,12,4,11,14,18,20,11,18
"ACES","HUMAN",NA,"P22303",1,55,8,29,34,29,58,15,9,10,69,9,17,51,24,43,36,26,54,17,21
"ACE","HUMAN",NA,"P12821",1,105,14,67,80,58,76,44,47,53,152,30,58,81,75,68,78,62,61,41,56
"ACH10","HUMAN",NA,"Q9GZZ6",1,49,14,20,18,16,27,14,13,5,69,11,10,32,13,36,27,23,33,9,11
"ACHA2","HUMAN",NA,"Q15822",1,29,14,25,30,24,28,18,34,21,64,13,15,39,10,20,39,32,41,17,16
"ACHA3","HUMAN",NA,"P32297",1,27,13,23,28,23,20,7,40,29,62,14,22,29,12,18,40,27,37,11,23
"ACHA4","HUMAN",NA,"P43681",1,41,18,31,31,23,29,18,37,27,67,14,14,61,17,33,50,37,49,14,16
"ACHA5","HUMAN",NA,"P30532",1,21,9,28,22,26,27,9,37,25,49,9,18,20,11,23,37,29,42,12,14
"ACHA6","HUMAN",NA,"Q15825",1,17,14,24,29,31,24,16,33,28,53,12,21,25,11,18,28,35,45,14,16
"ACHA7","HUMAN",NA,"P36544",1,30,18,27,23,22,31,13,26,20,56,14,16,32,18,23,37,21,44,13,18
"ACHA9","HUMAN",NA,"Q9UGM1",1,36,12,34,21,21,16,9,34,28,46,14,23,19,13,22,36,24,37,12,22
"ACHA","HUMAN",NA,"P02708",1,16,8,25,24,24,24,14,42,26,48,16,18,31,15,13,36,29,48,10,15
"ACHB2","HUMAN",NA,"P17787",1,29,14,28,26,28,26,12,25,18,56,14,14,29,14,32,34,31,46,11,15
"ACHB3","HUMAN",NA,"Q05901",1,12,4,25,22,29,21,12,31,33,56,12,15,21,13,16,40,23,46,12,15
"ACHB4","HUMAN",NA,"P30926",1,31,11,25,17,27,17,7,27,22,54,15,21,35,14,26,42,35,43,11,18
"ACHB","HUMAN",NA,"P11230",1,22,4,30,28,26,31,13,34,14,63,10,11,42,18,31,39,20,40,10,15
"ACHD","HUMAN",NA,"Q07001",1,28,7,19,37,26,23,10,31,22,62,10,27,35,15,29,39,23,46,11,17
"ACHE","HUMAN",NA,"Q04844",1,36,11,21,32,22,33,7,31,11,60,5,22,32,14,29,28,28,47,9,15
"ACHG","HUMAN",NA,"P07510",1,43,15,20,27,22,26,10,28,13,73,9,22,33,31,27,29,20,45,12,12
"ACINU","HUMAN",NA,"Q9UKV3",1,81,7,65,199,12,64,29,31,96,92,14,19,110,72,150,152,71,61,8,8
"ACK1","HUMAN",NA,"Q07912",1,75,18,56,61,31,77,27,25,41,107,23,22,135,56,73,68,48,58,18,19
"ACL6A","HUMAN",NA,"O96019",1,27,9,23,28,16,38,9,23,21,31,17,18,22,18,19,30,27,32,6,15
"ACL6B","HUMAN",NA,"O94805",1,28,8,21,31,16,41,10,23,25,34,16,16,26,17,16,28,23,28,6,13
"ACL7A","HUMAN",NA,"Q9Y615",1,26,11,18,30,16,32,12,18,26,43,13,15,30,20,20,27,27,30,6,15
"ACL7B","HUMAN",NA,"Q9Y614",1,34,13,20,33,13,37,11,18,21,44,10,7,28,14,18,29,24,24,5,12
"ACLY","HUMAN",NA,"P53396",1,90,16,59,63,44,102,25,77,72,90,34,35,58,33,48,61,63,80,11,40
"ACM1","HUMAN",NA,"P11229",1,38,15,10,25,16,29,2,19,24,54,12,15,31,13,32,35,35,26,13,16
"ACM2","HUMAN",NA,"P08172",1,32,13,17,15,18,20,6,37,31,35,13,35,24,12,14,38,38,43,9,16
"ACM3","HUMAN",NA,"P20309",1,43,12,23,22,30,27,9,38,38,56,13,29,25,23,26,61,49,34,14,18
"ACM4","HUMAN",NA,"P08173",1,50,11,8,16,21,18,5,28,25,43,13,26,35,15,27,33,39,42,9,15
"ACM5","HUMAN",NA,"P08912",1,43,17,16,26,17,20,8,28,38,52,11,23,30,17,29,41,43,38,13,22
"ACMSD","HUMAN",NA,"Q8TDX5",1,20,7,18,24,18,27,9,12,27,37,14,10,22,11,13,13,13,25,8,8
"ACN9","HUMAN",NA,"Q9NRP4",1,7,1,6,11,7,6,3,2,9,13,3,5,6,12,11,7,5,7,1,3
"ACO11","HUMAN",NA,"Q8WXI4",1,48,16,32,39,17,33,19,24,30,53,16,24,24,27,49,48,30,52,11,15
"ACO12","HUMAN",NA,"Q8WYK0",1,45,11,31,38,25,27,20,39,34,41,10,17,25,17,28,45,32,50,10,10
"ACO13","HUMAN",NA,"Q9NPJ3",1,13,2,4,8,2,12,5,9,11,14,7,6,3,3,5,7,17,11,0,1
"ACOC","HUMAN",NA,"P21399",1,66,9,51,46,44,71,17,54,49,80,21,44,56,38,41,45,44,75,7,31
"ACOD","HUMAN",NA,"O00767",1,27,3,20,13,21,21,16,19,19,38,8,13,18,5,21,23,22,19,10,23
"ACON","HUMAN",NA,"Q99798",1,60,13,46,43,21,75,27,58,55,69,11,35,43,29,34,40,45,44,9,23
"ACOT1","HUMAN",NA,"Q86TX2",1,37,7,17,32,16,44,13,15,18,51,7,9,35,9,30,15,16,31,5,14
"ACOT2","HUMAN",NA,"P49753",1,41,7,17,33,18,46,16,17,21,59,10,10,40,15,34,26,17,35,6,15
"ACOT4","HUMAN",NA,"Q8N9L9",1,37,9,16,25,17,42,14,27,17,50,6,13,34,15,27,21,10,22,6,13
"ACOT6","HUMAN",NA,"Q3I5F7",1,16,4,9,9,11,14,11,14,19,18,5,5,14,11,3,15,8,13,3,5
"ACOT8","HUMAN",NA,"O14734",1,23,8,16,16,12,22,14,10,12,29,10,4,26,23,20,22,8,28,7,9
"ACOT9","HUMAN",NA,"Q9Y305",1,22,7,17,33,25,25,14,19,29,45,18,15,24,18,27,37,21,31,4,8
"ACOX1","HUMAN",NA,"Q15067",1,45,9,27,42,25,43,20,38,42,70,19,29,30,32,31,41,41,42,8,26
"ACOX2","HUMAN",NA,"Q99424",1,62,14,33,34,26,38,23,33,23,80,16,19,29,45,44,46,42,37,9,28
"ACOX3","HUMAN",NA,"O15254",1,66,13,35,41,36,50,19,23,33,92,12,18,34,27,41,58,23,47,9,23
"ACOXL","HUMAN",NA,"Q9NUZ1",1,48,11,26,32,28,38,14,23,32,60,21,18,16,27,34,27,31,36,6,19
"ACPH","HUMAN",NA,"P13798",1,45,17,39,47,31,57,18,23,28,77,16,16,48,37,35,64,29,67,16,22
"ACPL2","HUMAN",NA,"Q8TE99",1,26,13,19,28,26,24,23,17,29,59,12,17,32,18,33,34,20,27,3,20
"ACPM","HUMAN",NA,"O14561",1,14,3,13,9,4,6,1,8,7,21,7,1,11,8,9,9,6,13,0,6
"ACRBP","HUMAN",NA,"Q8NEB7",1,28,20,17,55,21,29,14,15,21,53,10,19,33,42,27,56,35,24,8,16
"ACRC","HUMAN",NA,"Q96QF7",1,39,19,122,53,4,24,13,24,60,29,5,29,49,16,34,92,24,40,5,10
"ACRO","HUMAN",NA,"P10323",1,30,12,12,15,9,34,10,23,20,31,7,16,62,15,21,29,25,25,11,14
"ACS2A","HUMAN",NA,"Q08AH3",1,39,11,28,31,16,45,11,34,38,58,20,18,29,26,25,45,31,40,17,15
"ACS2B","HUMAN",NA,"Q68CK6",1,38,10,28,31,17,47,11,35,39,60,20,17,28,26,25,45,32,36,17,15
"ACS2L","HUMAN",NA,"Q9NUB1",1,74,15,37,38,18,64,18,36,31,52,16,12,39,19,41,40,39,62,13,25
"ACSA","HUMAN",NA,"Q9NR19",1,44,19,32,52,30,62,22,36,36,53,15,16,44,24,36,40,44,52,17,27
"ACSF2","HUMAN",NA,"Q96CM8",1,43,16,22,42,19,50,13,36,37,61,21,23,30,31,28,33,38,46,6,20
"ACSF3","HUMAN",NA,"Q4G176",1,44,11,18,39,15,43,22,23,23,59,12,10,37,17,40,36,36,60,14,17
"ACSF4","HUMAN",NA,"Q4L235",1,45,35,45,65,50,68,33,64,74,127,15,47,46,41,33,106,66,88,15,35
"ACSL1","HUMAN",NA,"P33121",1,50,18,36,46,35,54,10,37,44,70,21,24,40,25,37,32,37,53,9,20
"ACSL3","HUMAN",NA,"O95573",1,45,17,25,51,28,53,13,49,59,71,20,37,35,20,27,49,40,44,8,29
"ACSL4","HUMAN",NA,"O60488",1,43,19,30,47,23,56,12,52,64,71,22,35,37,19,24,40,41,40,7,29
"ACSL5","HUMAN",NA,"Q9ULC5",1,44,16,38,38,36,50,12,45,48,70,12,26,40,28,25,40,35,50,7,23
"ACSL6","HUMAN",NA,"Q9UKU0",1,47,18,36,41,30,57,16,45,42,70,16,18,40,34,35,36,34,50,10,22
"ACSM1","HUMAN",NA,"Q08AH1",1,31,12,28,36,26,43,15,35,41,49,13,12,36,22,29,40,35,40,17,17
"ACSM3","HUMAN",NA,"Q53FZ2",1,34,10,28,32,28,38,15,33,47,44,12,29,33,18,28,46,39,40,15,17
"ACSM4","HUMAN",NA,"P0C7M7",1,34,13,27,35,30,42,8,31,39,51,11,17,36,25,33,36,36,42,17,17
"ACSM5","HUMAN",NA,"Q6NUN0",1,43,12,25,37,22,40,12,23,30,50,11,18,40,19,39,46,33,47,17,15
"ACSM6","HUMAN",NA,"Q6P461",1,34,16,23,20,20,34,5,22,30,50,15,12,32,25,22,38,27,26,12,17
"ACSS3","HUMAN",NA,"Q9H6R3",1,59,11,27,38,19,68,20,38,45,55,16,19,46,18,30,43,35,59,14,26
"ACTA","HUMAN",NA,"P62736",1,29,7,21,29,12,28,9,30,19,27,16,12,19,11,18,26,24,20,4,16
"ACTBL","HUMAN",NA,"Q562R1",1,27,6,22,26,13,29,8,30,18,26,17,11,21,12,20,23,23,24,4,16
"ACTBM","HUMAN",NA,"Q9BYX7",1,26,6,19,27,13,27,11,27,22,26,20,10,19,14,17,25,28,20,4,14
"ACTB","HUMAN",NA,"P60709",1,29,6,23,26,13,28,9,28,19,27,17,9,19,12,18,25,26,22,4,15
"ACTC","HUMAN",NA,"P68032",1,29,6,22,28,12,28,9,30,19,27,16,12,19,11,18,24,26,21,4,16
"ACTG","HUMAN",NA,"P63261",1,29,6,20,29,13,28,9,29,19,27,17,9,19,12,18,25,26,21,4,15
"ACTHR","HUMAN",NA,"Q01718",1,16,10,8,7,24,10,8,33,9,37,14,15,12,2,14,21,20,23,3,11
"ACTH","HUMAN",NA,"P63267",1,29,7,20,29,12,28,9,30,19,27,16,12,20,10,18,25,25,20,4,16
"ACTL8","HUMAN",NA,"Q9H568",1,20,7,13,29,16,25,9,13,10,39,12,12,25,18,25,29,17,29,6,12
"ACTL9","HUMAN",NA,"Q8TC94",1,34,7,16,25,15,31,11,9,15,52,7,10,32,22,24,31,23,36,4,12
"ACTN1","HUMAN",NA,"P12814",1,71,10,62,84,29,41,27,61,54,84,27,43,30,52,54,36,50,35,16,26
"ACTN2","HUMAN",NA,"P35609",1,75,10,54,92,28,35,23,66,53,84,29,46,28,55,60,38,43,33,16,26
"ACTN3","HUMAN",NA,"Q08043",1,82,13,53,88,30,50,20,47,47,96,28,39,29,54,66,38,40,43,17,21
"ACTN4","HUMAN",NA,"O43707",1,77,8,63,87,30,41,31,60,58,84,24,46,29,56,51,47,41,37,16,25
"ACTS","HUMAN",NA,"P68133",1,29,6,22,28,12,28,9,30,19,26,17,12,19,11,18,23,27,21,4,16
"ACTT1","HUMAN",NA,"Q8TDG2",1,25,10,15,26,18,29,12,19,22,41,12,11,21,10,15,28,17,29,4,12
"ACTT2","HUMAN",NA,"Q8TDY3",1,27,7,21,27,21,27,10,16,22,45,7,8,23,16,13,30,18,26,6,7
"ACTY","HUMAN",NA,"P42025",1,27,2,23,29,19,28,10,22,23,34,10,9,19,10,23,24,18,29,4,13
"ACTZ","HUMAN",NA,"P61163",1,24,2,21,31,20,28,9,28,23,31,9,9,19,10,25,28,15,25,4,15
"ACV1B","HUMAN",NA,"P36896",1,34,17,27,30,15,38,16,32,23,51,16,18,20,16,31,32,22,38,10,19
"ACV1C","HUMAN",NA,"Q8NER5",1,41,24,20,30,11,28,9,34,29,49,14,23,19,18,26,33,26,36,10,13
"ACVL1","HUMAN",NA,"P37023",1,29,18,24,29,12,39,19,20,19,61,10,16,28,23,35,34,27,39,10,11
"ACVR1","HUMAN",NA,"Q04771",1,22,21,29,26,17,35,12,27,29,53,14,23,23,23,26,36,30,40,9,14
"ACY1","HUMAN",NA,"Q03154",1,36,4,20,31,23,24,15,11,15,32,10,11,29,15,25,25,26,37,9,10
"ACY2","HUMAN",NA,"P45381",1,18,9,19,23,14,18,14,27,23,28,7,15,19,9,12,10,18,15,2,13
"ACY3","HUMAN",NA,"Q96HD9",1,31,5,13,20,20,21,10,5,5,33,8,11,26,16,19,20,20,24,1,11
"ACYP1","HUMAN",NA,"P07311",1,3,0,5,6,5,10,3,6,10,7,2,5,2,8,4,5,5,9,2,2
"ACYP2","HUMAN",NA,"P14621",1,2,1,4,6,4,8,0,4,9,3,3,5,2,4,6,14,7,11,2,4
"ADA10","HUMAN",NA,"O14672",1,37,36,43,44,33,61,29,40,49,46,16,35,40,34,43,56,38,34,6,28
"ADA11","HUMAN",NA,"O75078",1,46,44,36,42,23,92,25,24,25,73,11,28,47,35,51,54,38,45,10,20
"ADA12","HUMAN",NA,"O43184",1,66,50,41,41,26,76,31,33,48,83,18,43,69,40,58,57,45,56,8,20
"ADA15","HUMAN",NA,"Q13444",1,58,48,44,38,15,76,23,21,17,111,9,21,97,48,57,66,43,46,13,12
"ADA17","HUMAN",NA,"P78536",1,38,35,65,58,36,45,20,35,62,63,15,42,46,33,39,64,41,55,6,26
"ADA18","HUMAN",NA,"Q9Y3Q7",1,34,44,33,36,38,53,20,44,47,57,16,51,30,34,22,60,38,40,5,37
"ADA19","HUMAN",NA,"Q9H013",1,64,51,30,58,26,88,29,28,45,79,27,46,88,46,66,61,50,39,9,25
"ADA1A","HUMAN",NA,"P35348",1,28,20,12,16,25,31,11,34,25,48,8,13,25,14,23,46,23,43,7,14
"ADA1B","HUMAN",NA,"P35368",1,42,16,17,19,27,43,7,27,24,62,7,20,38,8,35,47,27,31,9,14
"ADA1D","HUMAN",NA,"P25100",1,70,17,16,26,27,63,9,15,16,54,8,9,36,10,45,49,22,59,9,12
"ADA20","HUMAN",NA,"O43506",1,30,45,37,35,32,55,29,39,34,65,15,38,35,39,23,41,38,56,13,27
"ADA21","HUMAN",NA,"Q9UKJ8",1,33,46,33,40,35,59,31,42,32,63,14,32,30,35,29,51,31,51,11,24
"ADA22","HUMAN",NA,"Q9P0K1",1,38,46,54,57,31,84,25,51,61,71,15,44,39,31,48,76,51,46,9,29
"ADA23","HUMAN",NA,"O75077",1,50,45,42,45,24,73,28,38,50,65,14,41,44,41,41,67,41,43,11,29
"ADA28","HUMAN",NA,"Q9UKQ2",1,38,43,49,50,29,49,23,34,65,55,25,37,43,33,27,47,46,48,6,28
"ADA29","HUMAN",NA,"Q9UKF5",1,16,52,40,43,30,53,37,52,51,60,20,36,60,42,32,60,47,52,11,26
"ADA2A","HUMAN",NA,"P08913",1,44,11,13,19,24,44,3,30,17,37,4,13,39,10,37,29,23,32,9,12
"ADA2B","HUMAN",NA,"P18089",1,47,14,10,28,23,32,6,29,14,47,2,11,31,21,32,32,19,27,12,13
"ADA2C","HUMAN",NA,"P18825",1,66,12,10,15,27,47,3,16,8,40,5,12,26,11,46,39,15,41,8,15
"ADA30","HUMAN",NA,"Q9UKF2",1,32,44,34,57,31,61,22,42,57,73,18,37,35,33,38,64,30,45,9,28
"ADA32","HUMAN",NA,"Q8TC27",1,37,43,42,51,30,48,10,52,47,61,15,39,35,41,31,82,39,43,7,34
